A00000001515;"00005     ";"HIPERMERCADO MOCA, SRL                                                                                                                                                              ";7
A00000001543;"00005     ";"HIPERMERCADO MOCA, SRL                                                                                                                                                              ";10
A00000001583;"00005     ";"HIPERMERCADO MOCA, SRL                                                                                                                                                              ";8
A00000001635;"00005     ";"HIPERMERCADO MOCA, SRL                                                                                                                                                              ";14
A00000001657;"00005     ";"HIPERMERCADO MOCA, SRL                                                                                                                                                              ";7
A00000001680;"00005     ";"HIPERMERCADO MOCA, SRL                                                                                                                                                              ";15
A00000001695;"00005     ";"HIPERMERCADO MOCA, SRL                                                                                                                                                              ";14
A00000001724;"00005     ";"HIPERMERCADO MOCA, SRL                                                                                                                                                              ";15
A00000001747;"00005     ";"HIPERMERCADO MOCA, SRL                                                                                                                                                              ";11
A00000001773;"00005     ";"HIPERMERCADO MOCA, SRL                                                                                                                                                              ";22
A00000001784;"00005     ";"HIPERMERCADO MOCA, SRL                                                                                                                                                              ";10
A00000001811;"00005     ";"HIPERMERCADO MOCA, SRL                                                                                                                                                              ";10
A00000001835;"00005     ";"HIPERMERCADO MOCA, SRL                                                                                                                                                              ";8
A00000001865;"00005     ";"HIPERMERCADO MOCA, SRL                                                                                                                                                              ";13
A00000001883;"00005     ";"HIPERMERCADO MOCA, SRL                                                                                                                                                              ";23
A00000001922;"00005     ";"HIPERMERCADO MOCA, SRL                                                                                                                                                              ";14
A00000001923;"00005     ";"HIPERMERCADO MOCA, SRL                                                                                                                                                              ";41
A00000000005;"00006     ";"SUPER LIDIA SRL                                                                                                                                                                     ";8
A00000000051;"00006     ";"SUPER LIDIA SRL                                                                                                                                                                     ";14
A00000000090;"00006     ";"SUPER LIDIA SRL                                                                                                                                                                     ";14
A00000000136;"00006     ";"SUPER LIDIA SRL                                                                                                                                                                     ";17
A00000001577;"00006     ";"SUPER LIDIA SRL                                                                                                                                                                     ";1
A00000001628;"00006     ";"SUPER LIDIA SRL                                                                                                                                                                     ";4
A00000001647;"00006     ";"SUPER LIDIA SRL                                                                                                                                                                     ";1
A00000001668;"00006     ";"SUPER LIDIA SRL                                                                                                                                                                     ";5
A00000001690;"00006     ";"SUPER LIDIA SRL                                                                                                                                                                     ";12
A00000001711;"00006     ";"SUPER LIDIA SRL                                                                                                                                                                     ";0
A00000001733;"00006     ";"SUPER LIDIA SRL                                                                                                                                                                     ";1
A00000001759;"00006     ";"SUPER LIDIA SRL                                                                                                                                                                     ";4
A00000001780;"00006     ";"SUPER LIDIA SRL                                                                                                                                                                     ";5
A00000001805;"00006     ";"SUPER LIDIA SRL                                                                                                                                                                     ";5
A00000001836;"00006     ";"SUPER LIDIA SRL                                                                                                                                                                     ";8
A00000001863;"00006     ";"SUPER LIDIA SRL                                                                                                                                                                     ";10
A00000001891;"00006     ";"SUPER LIDIA SRL                                                                                                                                                                     ";6
A00000001916;"00006     ";"SUPER LIDIA SRL                                                                                                                                                                     ";5
A00000001296;"00008     ";"DEX IBERICA DEL CARIBE SRL                                                                                                                                                          ";43
A00000001476;"00008     ";"DEX IBERICA DEL CARIBE SRL                                                                                                                                                          ";59
A00000001476;"00008     ";"DEX IBERICA DEL CARIBE SRL                                                                                                                                                          ";88
A00000001476;"00008     ";"DEX IBERICA DEL CARIBE SRL                                                                                                                                                          ";116
A00000001491;"00008     ";"DEX IBERICA DEL CARIBE SRL                                                                                                                                                          ";35
A00000001641;"00008     ";"DEX IBERICA DEL CARIBE SRL                                                                                                                                                          ";75
A00000001641;"00008     ";"DEX IBERICA DEL CARIBE SRL                                                                                                                                                          ";100
A00000001688;"00008     ";"DEX IBERICA DEL CARIBE SRL                                                                                                                                                          ";92
A00000001688;"00008     ";"DEX IBERICA DEL CARIBE SRL                                                                                                                                                          ";122
A00000001742;"00008     ";"DEX IBERICA DEL CARIBE SRL                                                                                                                                                          ";77
A00000001742;"00008     ";"DEX IBERICA DEL CARIBE SRL                                                                                                                                                          ";99
A00000001742;"00008     ";"DEX IBERICA DEL CARIBE SRL                                                                                                                                                          ";126
A00000001801;"00008     ";"DEX IBERICA DEL CARIBE SRL                                                                                                                                                          ";93
A00000001801;"00008     ";"DEX IBERICA DEL CARIBE SRL                                                                                                                                                          ";120
A00000001833;"00008     ";"DEX IBERICA DEL CARIBE SRL                                                                                                                                                          ";66
A00000001833;"00008     ";"DEX IBERICA DEL CARIBE SRL                                                                                                                                                          ";93
A00000001852;"00008     ";"DEX IBERICA DEL CARIBE SRL                                                                                                                                                          ";51
A00000001860;"00008     ";"DEX IBERICA DEL CARIBE SRL                                                                                                                                                          ";0
A00000001910;"00008     ";"DEX IBERICA DEL CARIBE SRL                                                                                                                                                          ";57
A00000001910;"00008     ";"DEX IBERICA DEL CARIBE SRL                                                                                                                                                          ";86
A00000000065;"00009     ";"NENE MOTORS, SRL                                                                                                                                                                    ";14
A00000000065;"00009     ";"NENE MOTORS, SRL                                                                                                                                                                    ";37
A00000000099;"00009     ";"NENE MOTORS, SRL                                                                                                                                                                    ";14
A00000000168;"00009     ";"NENE MOTORS, SRL                                                                                                                                                                    ";28
A00000000022;"00010     ";"CORPORACION CESALI, SRL.                                                                                                                                                            ";8
A00000000052;"00010     ";"CORPORACION CESALI, SRL.                                                                                                                                                            ";14
A00000000095;"00010     ";"CORPORACION CESALI, SRL.                                                                                                                                                            ";14
A00000000149;"00010     ";"CORPORACION CESALI, SRL.                                                                                                                                                            ";17
A00000001255;"00011     ";"LH INTERNACIONAL,S.R.L                                                                                                                                                              ";12
A00000001303;"00011     ";"LH INTERNACIONAL,S.R.L                                                                                                                                                              ";13
A00000001353;"00011     ";"LH INTERNACIONAL,S.R.L                                                                                                                                                              ";15
A00000001398;"00011     ";"LH INTERNACIONAL,S.R.L                                                                                                                                                              ";16
A00000001451;"00011     ";"LH INTERNACIONAL,S.R.L                                                                                                                                                              ";8
A00000001507;"00011     ";"LH INTERNACIONAL,S.R.L                                                                                                                                                              ";6
A00000001558;"00011     ";"LH INTERNACIONAL,S.R.L                                                                                                                                                              ";16
A00000001592;"00011     ";"LH INTERNACIONAL,S.R.L                                                                                                                                                              ";15
A00000001636;"00011     ";"LH INTERNACIONAL,S.R.L                                                                                                                                                              ";14
A00000001653;"00011     ";"LH INTERNACIONAL,S.R.L                                                                                                                                                              ";7
A00000001669;"00011     ";"LH INTERNACIONAL,S.R.L                                                                                                                                                              ";6
A00000001693;"00011     ";"LH INTERNACIONAL,S.R.L                                                                                                                                                              ";13
A00000001719;"00011     ";"LH INTERNACIONAL,S.R.L                                                                                                                                                              ";10
A00000001738;"00011     ";"LH INTERNACIONAL,S.R.L                                                                                                                                                              ";7
A00000001738;"00011     ";"LH INTERNACIONAL,S.R.L                                                                                                                                                              ";18
A00000001764;"00011     ";"LH INTERNACIONAL,S.R.L                                                                                                                                                              ";8
A00000001786;"00011     ";"LH INTERNACIONAL,S.R.L                                                                                                                                                              ";11
A00000001819;"00011     ";"LH INTERNACIONAL,S.R.L                                                                                                                                                              ";16
A00000001849;"00011     ";"LH INTERNACIONAL,S.R.L                                                                                                                                                              ";14
A00000001874;"00011     ";"LH INTERNACIONAL,S.R.L                                                                                                                                                              ";17
A00000001900;"00011     ";"LH INTERNACIONAL,S.R.L                                                                                                                                                              ";14
A00000001929;"00011     ";"LH INTERNACIONAL,S.R.L                                                                                                                                                              ";21
A00000000038;"00013     ";"AUTOMODELO SRL.                                                                                                                                                                     ";16
A00000000142;"00013     ";"AUTOMODELO SRL.                                                                                                                                                                     ";44
A00000000142;"00013     ";"AUTOMODELO SRL.                                                                                                                                                                     ";71
A00000000208;"00013     ";"AUTOMODELO SRL.                                                                                                                                                                     ";54
A00000000033;"00014     ";"LUIS FERREIRAS CASTILLO Y/O INEZA                                                                                                                                                   ";8
A00000000053;"00014     ";"LUIS FERREIRAS CASTILLO Y/O INEZA                                                                                                                                                   ";14
A00000000100;"00014     ";"LUIS FERREIRAS CASTILLO Y/O INEZA                                                                                                                                                   ";14
A00000000137;"00014     ";"LUIS FERREIRAS CASTILLO Y/O INEZA                                                                                                                                                   ";17
A00000000008;"00015     ";"BREDDY AUTO IMPORT SRL                                                                                                                                                              ";8
A00000000072;"00015     ";"BREDDY AUTO IMPORT SRL                                                                                                                                                              ";16
A00000000130;"00015     ";"BREDDY AUTO IMPORT SRL                                                                                                                                                              ";11
A00000000130;"00015     ";"BREDDY AUTO IMPORT SRL                                                                                                                                                              ";38
A00000000009;"00016     ";"GRUPO CANDELIER                                                                                                                                                                     ";8
A00000000071;"00016     ";"GRUPO CANDELIER                                                                                                                                                                     ";15
A00000000101;"00016     ";"GRUPO CANDELIER                                                                                                                                                                     ";14
A00000000170;"00016     ";"GRUPO CANDELIER                                                                                                                                                                     ";31
A00000000030;"00017     ";"ASILIS & POLANCO AUTO IMPORT, S.R.L.                                                                                                                                                ";8
A00000000126;"00017     ";"ASILIS & POLANCO AUTO IMPORT, S.R.L.                                                                                                                                                ";30
A00000000211;"00017     ";"ASILIS & POLANCO AUTO IMPORT, S.R.L.                                                                                                                                                ";58
A00000000077;"00018     ";"AARON AUTOS                                                                                                                                                                         ";21
A00000000077;"00018     ";"AARON AUTOS                                                                                                                                                                         ";44
A00000000157;"00018     ";"AARON AUTOS                                                                                                                                                                         ";21
A00000000157;"00018     ";"AARON AUTOS                                                                                                                                                                         ";48
A00000000023;"00019     ";"TIENDA ROJOS                                                                                                                                                                        ";8
A00000000063;"00019     ";"TIENDA ROJOS                                                                                                                                                                        ";14
A00000000106;"00019     ";"TIENDA ROJOS                                                                                                                                                                        ";14
A00000000155;"00019     ";"TIENDA ROJOS                                                                                                                                                                        ";21
A00000000037;"00020     ";"GOBERNACION CIVIL PROV. ESPAILLAT                                                                                                                                                   ";16
